energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,trans-fat_100g,cholesterol_100g,calcium_100g,iron_100g,potassium_100g,vitamin-c_100g,vitamin-a_100g,additives_n,ingredients_from_palm_oil_n,ingredients_that_may_be_from_palm_oil_n,ingredients_count,nutrition_grade_fr
1795.0,35.71,25.0,0.0,0.0,0.0,21.43,1.905,0.75,0.0,0.107,0.536,0.0,0.036,0.0,0.0004287,0.0,0.0,1.0,5,e
1540.0,26.32,18.42,0.0,0.0,0.0,26.32,2.13868,0.842,0.0,0.105,0.789,0.0,0.105,0.0,0.0001578,0.0,0.0,0.0,5,e
1540.0,31.58,15.79,0.0,0.0,0.0,21.05,1.5367,0.605,0.0,0.105,0.789,0.0,0.053,0.0,0.0003159,0.0,0.0,0.0,4,e
1293.0,10.29,4.41,48.53,25.0,1.5,5.88,0.82296,0.324,0.0,0.007,0.029,0.00053,0.051,0.0,4.41e-05,2.0,0.0,0.0,16,d
2339.0,29.41,14.71,67.65,41.18,0.0,2.94,1.12014,0.441,0.0,0.015,0.0,0.00106,0.015,0.0,0.0044118,5.0,0.0,0.0,15,e
1674.0,22.5,6.25,50.0,32.5,2.5,7.5,0.8255,0.325,0.0,0.025,0.0,0.0009,0.165,0.0,7.5e-05,2.0,0.0,0.0,14,d
1230.0,23.53,9.41,4.71,1.18,1.2,14.12,1.46304,0.576,0.59,0.053,0.047,0.00127,0.2,0.0,0.0,1.0,0.0,0.0,15,d
2364.0,30.43,15.22,78.26,39.13,0.0,4.35,1.21412,0.478,0.0,0.022,0.0,0.00157,0.0,0.0,0.000261,5.0,0.0,0.0,16,e
138.0,0.0,0.0,6.56,3.28,1.6,1.64,1.16586,0.459,0.0,0.0,0.0,0.00059,0.279,0.0098,0.0001476,1.0,0.0,0.0,9,b
100.0,0.0,0.0,4.76,2.38,0.8,0.79,0.4826,0.19,0.0,0.0,0.032,0.00086,0.206,0.0071,7.14e-05,2.0,0.0,0.0,5,b
1393.0,14.81,11.11,46.91,34.57,1.2,3.7,0.78486,0.309,0.0,0.012,0.025,0.00133,0.13,0.0,0.0,3.0,0.0,0.0,15,e
2213.0,26.47,13.24,67.65,44.12,0.0,2.94,1.00838,0.397,0.0,0.015,0.0,0.00106,0.059,0.0,0.0003528,5.0,0.0,0.0,15,e
2243.0,32.14,3.57,57.14,7.14,3.6,3.57,1.99644,0.786,0.0,0.0,0.0,0.00129,0.929,0.0321,0.0001071,1.0,0.0,0.0,16,d
1644.0,28.57,17.86,7.14,3.57,0.0,32.14,3.35534,1.321,0.0,0.089,0.893,0.0,0.071,0.0,0.0002142,1.0,0.0,0.0,18,e
205.0,0.0,0.0,12.3,11.48,0.8,0.0,0.02032,0.008,0.0,0.0,0.0,0.0003,0.123,0.0148,0.0,0.0,0.0,0.0,2,b
159.0,1.46,0.21,3.33,2.5,0.8,2.92,0.127,0.05,0.0,0.0,0.125,0.00045,0.108,0.0,6.24e-05,3.0,0.0,0.0,11,a
1494.0,1.79,0.0,73.21,3.57,3.6,12.5,0.0,0.0,0.0,0.0,0.0,0.00321,0.188,0.0,0.0,2.0,0.0,0.0,7,a
159.0,1.46,0.21,3.75,2.5,0.8,2.5,0.11176,0.044,0.0,0.0,0.125,0.00045,0.092,0.0,6.24e-05,3.0,0.0,0.0,11,a
2243.0,32.14,5.36,57.14,7.14,3.6,3.57,2.17678,0.857,0.0,0.0,0.071,0.00129,0.964,0.0321,0.0,2.0,0.0,0.0,14,d
197.0,0.0,0.0,12.5,0.0,3.1,3.12,0.39624,0.156,0.0,0.0,0.0,0.00112,0.203,0.0,0.0,6.0,0.0,0.0,13,a
1075.0,0.0,0.0,57.14,2.86,14.3,20.0,0.03556,0.014,0.0,0.0,0.114,0.00514,1.4,0.0069,0.0,0.0,0.0,0.0,1,a
1494.0,0.0,0.0,78.57,0.0,3.6,7.14,2.81178,1.107,0.0,0.0,0.357,0.02893,0.107,0.0,0.0,5.0,0.0,0.0,10,c
1582.0,6.76,1.35,72.97,32.43,5.4,5.41,0.61722,0.243,0.0,0.0,0.541,0.00486,0.257,0.0,0.0006081,16.0,0.0,0.0,54,c
1569.0,0.0,0.0,91.67,70.83,0.0,0.0,3.59918,1.417,0.0,0.0,0.0,0.0,0.042,0.0,0.0,4.0,0.0,0.0,13,e
837.0,0.0,0.0,0.0,0.0,0.0,40.0,6.096,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12,d
1674.0,0.0,0.0,0.0,0.0,0.0,40.0,6.096,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11,d
1674.0,0.0,0.0,0.0,0.0,0.0,80.0,5.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10,d
1674.0,0.0,0.0,0.0,0.0,0.0,40.0,5.588,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8,d
1674.0,0.0,0.0,0.0,0.0,0.0,40.0,5.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9,d
1494.0,1.79,0.0,73.21,3.57,3.6,12.5,0.04572,0.018,0.0,0.0,0.0,0.00321,0.25,0.0,0.0,2.0,0.0,0.0,9,a
1393.0,23.81,14.29,9.52,4.76,0.0,14.29,3.26644,1.286,0.0,0.071,1.19,0.0,0.333,0.0,0.0001428,5.0,0.0,0.0,15,e
1322.0,23.68,13.16,10.53,5.26,0.0,15.79,3.34264,1.316,0.0,0.079,1.053,0.0,0.316,0.0,0.0001578,6.0,0.0,0.0,16,e
100.0,0.0,0.0,4.8,0.8,2.4,1.6,0.34544,0.136,0.0,0.0,0.032,0.00029,0.096,0.0072,0.00012,0.0,0.0,0.0,3,a
79.0,0.0,0.0,2.31,0.0,1.5,2.31,0.762,0.3,0.0,0.0,0.0,0.00055,0.0,0.0009,0.0,2.0,0.0,0.0,5,b
452.0,0.77,0.0,21.54,7.69,4.6,4.62,0.91948,0.362,0.0,0.0,0.031,0.00138,0.215,0.0,0.0,4.0,0.0,0.0,19,a
134.0,0.0,0.0,7.2,1.6,1.6,1.6,0.62992,0.248,0.0,0.0,0.016,0.00086,0.152,0.0029,0.00096,1.0,0.0,0.0,11,b
205.0,2.03,0.0,7.32,0.81,0.0,1.63,1.5494,0.61,0.0,0.0,0.016,0.00029,0.049,0.0,0.0,6.0,0.0,0.0,27,c
205.0,1.63,0.41,7.32,0.81,0.0,1.63,1.5494,0.61,0.0,0.004,0.016,0.00029,0.057,0.0,0.0001221,1.0,0.0,0.0,14,c
234.0,2.4,0.4,7.2,0.8,0.8,0.8,1.3208,0.52,0.0,0.0,0.016,0.00029,0.192,0.0,4.8e-05,6.0,0.0,1.0,22,c
192.0,0.0,0.0,11.25,10.0,0.0,0.83,0.01524,0.006,0.0,0.0,0.146,0.0,0.188,0.03,0.0,1.0,0.0,0.0,5,b
1109.0,2.94,0.0,50.0,5.88,2.9,8.82,1.19634,0.471,0.0,0.0,0.118,0.00318,0.088,0.0,0.0,3.0,0.0,0.0,14,b
1582.0,6.76,1.35,72.97,32.43,5.4,5.41,0.5842,0.23,0.0,0.0,0.541,0.00486,0.23,0.0,0.0006081,14.0,0.0,0.0,52,c
1582.0,6.76,1.35,72.97,32.43,5.4,5.41,0.65278,0.257,0.0,0.0,0.541,0.0,0.243,0.0,0.0006081,15.0,0.0,0.0,56,c
1393.0,10.1,3.03,47.47,6.06,2.0,11.11,2.18186,0.859,0.0,0.01,0.152,0.00182,0.273,0.0,0.0,9.0,0.0,1.0,24,d
205.0,0.0,0.0,7.56,7.11,0.0,4.89,0.17018,0.067,0.0,0.004,0.178,0.0,0.231,0.0,0.0,0.0,0.0,0.0,2,a
418.0,3.33,1.25,14.17,2.08,1.7,3.33,0.79248,0.312,0.0,0.004,0.017,0.00112,0.217,0.001,2.49e-05,2.0,0.0,0.0,15,b
360.0,2.73,1.17,12.5,2.34,1.6,2.73,0.74422,0.293,0.0,0.004,0.008,0.0007,0.344,0.0,2.34e-05,9.0,0.0,0.0,43,b
347.0,0.0,0.0,19.05,0.0,2.4,2.38,0.12192,0.048,0.0,0.0,0.0,0.00043,0.333,0.0057,0.0,1.0,0.0,0.0,3,a
305.0,0.0,0.0,17.74,15.32,0.0,0.0,0.02032,0.008,0.0,0.0,0.0,0.0,0.073,0.0039,4.83e-05,1.0,0.0,0.0,7,c
1611.0,9.62,3.85,71.15,30.77,1.9,3.85,0.73152,0.288,0.0,0.0,0.0,0.00346,0.115,0.0,0.0002886,6.0,0.0,0.0,39,d
598.0,0.0,0.0,34.29,28.57,0.0,0.0,2.97434,1.171,0.0,0.0,0.0,0.0,0.043,0.0,0.0,3.0,0.0,0.0,18,d
1117.0,0.0,0.0,68.33,66.67,0.0,0.0,0.0635,0.025,0.0,0.0,0.0,0.0,0.0,0.12,0.0,2.0,0.0,0.0,3,d
1674.0,10.0,0.0,70.0,0.0,0.0,10.0,5.588,2.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0003,4.0,0.0,0.0,24,d
1523.0,9.09,0.0,72.73,9.09,0.0,9.09,5.08,2.0,0.0,0.0,0.0,0.00327,0.182,0.0,0.0002727,2.0,0.0,0.0,16,d
1331.0,7.95,3.41,54.55,22.73,2.3,4.55,1.84658,0.727,0.0,0.0,0.0,0.00245,0.034,0.0,0.0,2.0,0.0,0.0,10,d
1674.0,40.0,8.33,6.67,3.33,0.0,3.33,3.21818,1.267,0.0,0.05,0.133,0.0,0.05,0.0,0.0,0.0,0.0,0.0,17,e
1443.0,2.59,0.0,82.76,5.17,12.1,12.07,1.27,0.5,0.0,0.0,0.034,0.02793,0.362,0.0,0.0003879,1.0,0.0,0.0,14,b
1000.0,5.13,0.85,42.74,12.82,0.9,5.13,1.28016,0.504,0.0,0.009,0.171,0.00308,0.0,0.0,0.0002565,8.0,0.0,0.0,29,c
1494.0,1.79,0.0,73.21,3.57,3.6,12.5,0.0,0.0,0.0,0.0,0.0,0.00321,0.188,0.0,0.0,2.0,0.0,0.0,5,a
1552.0,2.86,1.43,71.43,11.43,2.9,12.86,1.99644,0.786,0.0,0.007,0.143,0.00257,0.443,0.0,0.0,9.0,0.0,0.0,25,d
1084.0,1.85,0.0,48.15,3.7,3.7,7.41,1.08204,0.426,0.0,0.0,0.074,0.00267,0.093,0.0,0.0,2.0,0.0,0.0,12,a
1452.0,12.24,5.1,53.06,24.49,2.0,4.08,1.45034,0.571,0.0,0.0,0.0,0.00147,0.0,0.0,0.0,2.0,0.0,0.0,11,d
188.0,0.0,0.0,9.68,0.65,0.6,1.29,0.3937,0.155,0.0,0.0,0.026,0.00023,0.2,0.0058,0.0,1.0,0.0,0.0,5,b
2230.0,30.0,6.67,50.0,16.67,6.7,13.33,0.508,0.2,0.0,0.0,0.067,0.0036,0.567,0.0,0.0,2.0,0.0,0.0,18,d
280.0,4.17,1.67,6.67,1.67,0.0,0.0,1.09982,0.433,0.0,0.008,0.0,0.0,0.1,0.0,5.01e-05,6.0,0.0,0.0,23,c
1255.0,30.0,20.0,6.67,6.67,0.0,3.33,1.27,0.5,0.0,0.083,0.133,0.0,0.133,0.0,0.0002001,4.0,0.0,0.0,8,e
222.0,0.0,0.0,14.16,13.27,0.9,0.0,0.02286,0.009,0.0,0.0,0.0,0.0,0.133,0.0531,5.31e-05,1.0,0.0,0.0,4,b
849.0,12.5,3.12,21.88,0.0,3.1,1.56,1.11252,0.438,0.0,0.0,0.0,0.00056,0.25,0.0056,0.0,1.0,0.0,0.0,12,c
1644.0,25.0,14.29,0.0,0.0,0.0,35.71,3.08356,1.214,0.0,0.071,1.071,0.0,0.107,0.0,0.0002142,1.0,0.0,0.0,6,e
1125.0,5.77,0.0,50.0,3.85,0.0,7.69,1.46558,0.577,0.0,0.0,0.0,0.00277,0.096,0.0,0.0,2.0,0.0,0.0,14,c
1125.0,3.85,0.0,53.85,7.69,0.0,7.69,1.36652,0.538,0.0,0.0,0.0,0.00277,0.077,0.0,0.0,12.0,0.0,0.0,25,c
1197.0,3.57,0.0,53.57,3.57,3.6,7.14,1.45034,0.571,0.0,0.0,0.071,0.00257,0.071,0.0,0.0,4.0,0.0,0.0,16,b
1167.0,3.49,0.0,53.49,6.98,2.3,9.3,1.3589,0.535,0.0,0.0,0.093,0.00335,0.081,0.0,0.0,3.0,0.0,0.0,15,b
205.0,0.0,0.0,10.66,0.82,0.8,0.82,0.43688,0.172,0.0,0.0,0.016,0.0003,0.221,0.0049,0.0,1.0,0.0,0.0,5,b
184.0,0.0,0.0,10.62,7.08,1.8,0.0,0.02286,0.009,0.0,0.0,0.0,0.0,0.075,0.0531,0.0,1.0,0.0,0.0,3,a
234.0,1.6,0.4,8.0,0.8,0.8,2.4,1.60528,0.632,0.0,0.004,0.0,0.00029,0.032,0.0,0.00012,5.0,0.0,1.0,24,c
1611.0,9.62,3.85,71.15,32.69,1.9,5.77,1.02616,0.404,0.0,0.0,0.038,0.00346,0.212,0.0,0.0002886,7.0,0.0,0.0,29,d
259.0,0.0,0.0,15.93,15.04,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.142,0.0531,0.0,2.0,0.0,0.0,8,b
837.0,15.0,10.0,10.0,10.0,0.0,6.67,1.44018,0.567,0.0,0.05,0.2,0.0,0.283,0.0,0.0002001,5.0,0.0,0.0,13,e
749.0,5.95,0.0,28.57,7.14,3.6,1.19,0.51308,0.202,0.0,0.0,0.024,0.00043,0.286,0.0057,0.0010713,2.0,0.0,0.0,14,b
1674.0,10.0,0.0,73.33,0.0,0.0,6.67,2.286,0.9,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,4.0,0.0,0.0,12,d
157.0,0.0,0.0,5.42,5.0,0.0,3.33,0.138,0.0542,0.0,0.00208,0.125,0.0,0.171,0.001,6.25e-05,0.0,0.0,0.0,3,a
209.0,0.0,0.0,12.08,11.67,0.0,0.42,0.01016,0.004,0.0,0.0,0.008,0.0,0.2,0.03,2.49e-05,0.0,0.0,0.0,2,b
1490.0,0.0,0.0,80.0,0.0,2.2,6.67,0.0,0.0,0.0,0.0,0.0,0.004,0.111,0.0,0.0,1.0,0.0,0.0,5,a
1954.0,10.0,0.0,73.33,0.0,0.0,6.67,1.016,0.4,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,4.0,0.0,0.0,12,c
707.0,0.0,0.0,40.85,40.85,0.0,1.41,0.03556,0.014,0.0,0.0,0.0,0.0,0.425,0.1014,0.0,1.0,0.0,0.0,2,d
71.0,0.0,0.0,2.61,0.0,2.6,1.74,0.4191,0.165,0.0,0.0,0.087,0.00157,0.226,0.013,0.0019566,0.0,0.0,0.0,3,a
1954.0,26.67,23.33,53.33,33.33,13.3,6.67,0.33782,0.133,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.0,0.0,0.0,6,d
1674.0,2.86,2.86,85.71,80.0,2.9,5.71,1.45034,0.571,0.0,0.0,0.171,0.00206,0.657,0.0,0.0,2.0,0.0,0.0,11,d
1393.0,23.81,14.29,9.52,4.76,0.0,14.29,3.26644,1.286,0.0,0.071,1.19,0.0,0.333,0.0,0.0002856,7.0,0.0,0.0,16,e
1322.0,23.68,13.16,10.53,5.26,0.0,15.79,3.34264,1.316,0.0,0.079,1.053,0.0,0.316,0.0,0.0003159,7.0,0.0,0.0,17,e
1540.0,31.58,21.05,5.26,5.26,0.0,15.79,4.41198,1.737,0.0,0.105,0.526,0.0,0.184,0.0,0.0004737,5.0,0.0,0.0,10,e
1569.0,4.46,1.79,71.43,3.57,3.6,14.29,0.06858,0.027,0.0,0.125,0.0,0.00321,0.188,0.0,0.0,2.0,0.0,0.0,8,a
1494.0,1.43,0.0,72.86,10.0,2.9,12.86,1.92278,0.757,0.0,0.0,0.086,0.00257,0.414,0.0,0.0,5.0,0.0,0.0,25,c
895.0,3.57,0.0,42.86,7.14,7.1,10.71,1.08966,0.429,0.0,0.0,0.071,0.00257,0.214,0.0,0.0,1.0,0.0,0.0,14,a
1674.0,11.43,1.43,68.57,45.71,2.9,8.57,0.61722,0.243,0.0,0.0,0.0,0.0,0.271,0.0,0.0,3.0,0.0,0.0,26,d
372.0,0.89,0.44,16.89,14.67,0.0,2.67,0.11938,0.047,0.0,0.004,0.089,0.0,0.151,0.0,0.0001332,6.0,0.0,0.0,16,c
351.0,0.89,0.44,16.89,14.22,0.0,2.67,0.11938,0.047,0.0,0.004,0.089,0.0,0.133,0.0,0.0001332,5.0,0.0,0.0,15,c
201.0,0.8,0.0,8.8,5.6,2.4,1.6,0.6096,0.24,0.0,0.0,0.0,0.00029,0.088,0.0048,0.0,0.0,0.0,0.0,3,b
201.0,0.8,0.0,8.8,5.6,2.4,1.6,0.02032,0.008,0.0,0.0,0.0,0.00029,0.064,0.0029,0.0,0.0,0.0,0.0,2,a
71.0,0.0,0.0,3.33,1.67,1.7,0.83,0.03048,0.012,0.0,0.0,0.017,0.0,0.062,0.003,5.01e-05,0.0,0.0,0.0,2,a
71.0,0.0,0.0,2.48,0.83,0.8,0.83,0.6096,0.24,0.0,0.0,0.017,0.0006,0.083,0.002,7.44e-05,0.0,0.0,0.0,3,b
138.0,0.0,0.0,6.56,3.28,1.6,1.64,1.08204,0.426,0.0,0.0,0.0,0.00118,0.197,0.0039,0.0001476,0.0,0.0,0.0,8,b
138.0,0.0,0.0,6.56,3.28,1.6,1.64,0.08382,0.033,0.0,0.0,0.0,0.00118,0.197,0.0039,0.0001476,0.0,0.0,0.0,7,a
326.0,0.0,0.0,19.53,15.62,1.6,0.0,0.02032,0.008,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,4,b
238.0,0.0,0.0,13.93,11.48,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.123,0.0049,0.0,1.0,0.0,0.0,2,b
251.0,0.0,0.0,14.29,12.03,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.143,0.0068,0.0,0.0,0.0,0.0,2,b
251.0,0.0,0.0,14.29,12.03,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.143,0.0068,0.0,1.0,0.0,0.0,3,b
699.0,16.67,3.33,0.0,0.0,0.0,0.0,4.23418,1.667,0.0,0.0,0.133,0.0,0.0,0.0,0.0002001,3.0,0.0,0.0,8,d
523.0,12.5,3.12,0.0,0.0,0.0,0.0,4.1275,1.625,0.0,0.0,0.125,0.0,0.0,0.0,0.0001875,3.0,0.0,0.0,8,d
598.0,14.29,0.0,7.14,0.0,0.0,0.0,4.17322,1.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0002142,3.0,0.0,0.0,8,d
699.0,16.67,0.0,6.67,0.0,0.0,0.0,1.94818,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,c
653.0,15.62,0.0,6.25,0.0,0.0,0.0,1.98374,0.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,c
1046.0,0.0,0.0,70.0,40.0,0.0,0.0,0.0635,0.025,0.0,0.0,0.0,0.0,0.05,0.0,0.0,3.0,0.0,0.0,7,d
1046.0,0.0,0.0,65.0,40.0,0.0,0.0,0.0635,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7,d
2350.0,46.9,6.25,25.0,9.38,6.25,21.9,1.03,0.406,0.0,0.0,0.0625,0.00225,0.594,0.0,0.0,0.0,0.0,0.0,9,d
1464.0,0.0,0.0,88.33,48.33,0.0,0.0,0.59182,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9,d
697.0,0.0,0.0,43.3,40.0,1.67,0.0,0.72,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10,d
1644.0,5.36,1.79,71.43,3.57,3.6,14.29,0.06858,0.027,0.0,0.116,0.036,0.00321,0.188,0.0,0.0,2.0,0.0,0.0,8,a
1494.0,32.14,21.43,7.14,3.57,0.0,7.14,0.90678,0.357,0.0,0.107,0.071,0.0,0.107,0.0,0.0002142,1.0,0.0,0.0,4,d
71.0,0.0,0.0,2.48,0.83,0.8,0.83,0.02032,0.008,0.0,0.0,0.017,0.0006,0.079,0.002,9.93e-05,0.0,0.0,0.0,2,a
326.0,0.0,0.0,19.53,14.06,0.8,0.0,0.02032,0.008,0.0,0.0,0.0,0.0,0.086,0.0009,4.68e-05,1.0,0.0,0.0,7,b
1502.0,3.85,0.0,69.23,15.38,2.6,7.69,3.0607,1.205,0.0,0.026,0.256,0.00369,0.205,0.0,0.0,6.0,0.0,0.0,20,d
356.0,0.77,0.0,17.69,5.38,4.6,4.62,0.762,0.3,0.0,0.0,0.031,0.00111,0.262,0.0,0.0,1.0,0.0,0.0,14,a
1674.0,2.86,2.86,88.57,80.0,2.9,5.71,1.37922,0.543,0.0,0.0,0.171,0.00206,0.6,0.0,0.0,1.0,0.0,0.0,13,d
444.0,0.0,0.0,24.71,21.18,0.0,0.0,0.03048,0.012,0.0,0.0,0.0,0.00042,0.053,0.0,0.0,2.0,0.0,0.0,3,c
393.0,0.0,0.0,24.71,18.82,1.2,0.0,0.03048,0.012,0.0,0.0,0.0,0.00042,0.024,0.0,0.0,1.0,0.0,0.0,6,c
71.0,0.0,0.0,2.92,2.92,0.0,1.25,0.66548,0.262,0.0,0.0,0.0,0.00112,0.058,0.03,9.36e-05,1.0,0.0,0.0,3,b
272.0,0.0,0.0,16.26,13.82,1.6,0.0,0.01016,0.004,0.0,0.0,0.0,0.00059,0.106,0.0195,0.000183,0.0,0.0,0.0,7,b
1314.0,0.0,0.0,60.0,5.71,11.4,22.86,0.03556,0.014,0.0,0.0,0.114,0.00771,1.114,0.0,0.0,0.0,0.0,0.0,1,a
1075.0,0.0,0.0,62.86,2.86,20.0,22.86,0.0,0.0,0.0,0.0,0.171,0.00514,1.4,0.0069,0.0,0.0,0.0,0.0,1,a
1075.0,0.0,0.0,60.0,8.57,25.7,25.71,0.03556,0.014,0.0,0.0,0.0,0.00411,0.971,0.0,0.0,0.0,0.0,0.0,1,a
1075.0,0.0,0.0,60.0,2.86,25.7,22.86,0.0,0.0,0.0,0.0,0.171,0.00771,1.143,0.0,0.0,0.0,0.0,0.0,1,a
715.0,0.0,0.0,62.86,2.86,45.7,20.0,0.18034,0.071,0.0,0.0,0.171,0.00771,1.429,0.0,0.0,0.0,0.0,0.0,1,a
17.0,0.0,0.0,0.41,0.41,0.0,0.0,0.89154,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,c
301.0,0.0,0.0,16.0,12.8,0.8,1.6,0.97536,0.384,0.0,0.0,0.0,0.00029,0.512,0.024,7.2e-05,3.0,0.0,0.0,12,c
372.0,5.69,1.22,8.13,0.81,0.0,1.63,1.79578,0.707,0.0,0.004,0.0,0.0,0.033,0.0,0.0001221,1.0,0.0,0.0,14,c
268.0,0.4,0.0,12.8,4.8,1.6,1.6,1.3208,0.52,0.0,0.0,0.016,0.00029,0.16,0.0,0.00024,3.0,0.0,0.0,24,c
1552.0,4.29,0.0,77.14,34.29,8.6,8.57,1.23444,0.486,0.0,0.0,0.286,0.01029,0.3,0.0,0.0008571,4.0,0.0,0.0,17,d
1163.0,16.67,16.67,22.22,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,11,d
929.0,11.11,11.11,22.22,11.11,0.0,0.0,0.14224,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12,d
929.0,11.11,11.11,33.33,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,12,d
1393.0,0.0,0.0,66.67,16.67,16.7,16.67,17.78,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0009999,1.0,0.0,0.0,9,d
1393.0,11.11,0.0,55.56,11.11,11.1,11.11,9.59612,3.778,0.0,0.0,0.0,0.0,1.167,0.0267,0.0016668,2.0,0.0,0.0,10,d
1255.0,0.0,0.0,60.0,20.0,0.0,0.0,22.86,9.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,3.0,0.0,0.0,17,d
1745.0,8.33,0.0,50.0,0.0,0.0,16.67,14.39418,5.667,0.0,0.0,0.0,0.0,0.417,0.0,0.0,3.0,0.0,0.0,21,d
1393.0,8.33,0.0,66.67,16.67,0.0,0.0,13.12418,5.167,0.0,0.0,0.0,0.0,0.25,0.0,0.0,2.0,0.0,0.0,18,d
1393.0,8.33,0.0,66.67,16.67,0.0,0.0,15.66418,6.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19,d
1393.0,0.0,0.0,66.67,44.44,0.0,0.0,15.80388,6.222,0.0,0.0,0.0,0.0,0.444,0.0,0.0,1.0,0.0,0.0,11,e
105.0,0.0,0.0,5.0,4.17,0.4,0.83,0.51816,0.204,0.0,0.0,0.017,0.00075,0.188,0.03,0.0004374,2.0,0.0,0.0,14,b
556.0,8.33,5.0,6.67,6.67,0.0,6.67,0.17018,0.067,0.0,0.033,0.2,0.0,0.2,0.0,0.0002001,0.0,0.0,0.0,5,b
209.0,0.0,0.0,10.0,6.67,0.0,3.33,0.29718,0.117,0.0,0.0,0.2,0.0,0.067,0.0,0.0002001,3.0,0.0,0.0,10,b
439.0,4.39,2.63,3.51,3.51,0.0,11.4,1.04648,0.412,0.0,0.018,0.053,0.0,0.105,0.0,5.25e-05,7.0,0.0,0.0,13,b
406.0,4.42,2.65,4.42,3.54,0.0,10.62,0.92202,0.363,0.0,0.022,0.088,0.0,0.142,0.0,5.31e-05,6.0,0.0,0.0,15,b
406.0,4.42,2.65,4.42,3.54,0.0,10.62,0.96774,0.381,0.0,0.022,0.088,0.0,0.142,0.0,5.31e-05,6.0,0.0,0.0,15,b
297.0,0.88,0.88,5.31,4.42,0.0,11.5,0.92202,0.363,0.0,0.009,0.088,0.0,0.159,0.0,5.31e-05,6.0,0.0,0.0,15,a
297.0,0.88,0.88,5.31,4.42,0.0,11.5,0.92202,0.363,0.0,0.009,0.088,0.0,0.159,0.0,5.31e-05,5.0,0.0,0.0,15,a
268.0,1.2,0.4,10.4,1.6,1.6,3.2,1.80848,0.712,0.0,0.004,0.0,0.00086,0.152,0.001,0.00048,5.0,0.0,0.0,29,c
1536.0,36.67,5.0,6.67,3.33,0.0,0.0,2.45618,0.967,0.0,0.017,0.0,0.0,0.1,0.0,0.0,4.0,0.0,0.0,17,d
1674.0,36.67,5.0,20.0,16.67,0.0,3.33,2.20218,0.867,0.0,0.0,0.0,0.0,0.033,0.0,0.0,3.0,0.0,0.0,15,e
297.0,0.0,0.0,5.31,4.42,0.0,11.5,0.96774,0.381,0.0,0.004,0.088,0.0,0.15,0.0,5.31e-05,6.0,0.0,0.0,15,a
1255.0,23.33,3.33,20.0,16.67,0.0,0.0,2.54,1.0,0.0,0.0,0.0,0.0,0.117,0.0,0.0,4.0,0.0,1.0,18,e
142.0,0.0,0.0,4.6,1.15,3.4,2.3,0.05842,0.023,0.0,0.0,0.046,0.00083,0.207,0.0552,0.0003447,0.0,0.0,0.0,1,a
297.0,0.0,0.0,12.94,3.53,4.7,2.35,0.07366,0.029,0.0,0.0,0.047,0.00127,0.2,0.0106,0.0010587,0.0,0.0,0.0,4,a
138.0,0.0,0.0,5.33,1.33,2.7,2.67,0.06858,0.027,0.0,0.0,0.04,0.00072,0.2,0.056,0.0001599,0.0,0.0,0.0,2,a
146.0,0.0,0.0,5.81,2.33,2.3,2.33,0.0889,0.035,0.0,0.0,0.035,0.00063,0.198,0.0419,0.001221,0.0,0.0,0.0,1,a
